101.117|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA ALAMBRE A-23 (57 x 66 mm)|1219.68|(C/U)|101100
101.118|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA ALAMBRE A-24 (61 x 69 mm) 2.1/2'|1196.16|(C/U)|101100
101.119|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA ALAMBRE A-25 (66 x 74 mm)|1256.08|(C/U)|101100
101.120|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA ALAMBRE A-26 (69 x 77mm) 3'|1256.08|(C/U)|101100
101.195|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA MANG/GAS 8-20 C/MARIPOSA|482.52|(C/U)|101195
101.198|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA N° 0  8 -12 mm|853.42|(C/U)|101200
101.199|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA N° 0 8-16mm|483.8|(C/U)|101200
101.200|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA N° 1  12-20mm (1/2')|520.2|(C/U)|101200
101.201|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA N° 2  16-25mm (3/4')|527.04|(C/U)|101200
101.202|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA N° 3  20-32mm (1')|554.44|(C/U)|101200
101.203|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA N° 4  21-44mm (1.1/4')|575.04|(C/U)|101200
101.204|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA N° 4  32-50mm (1.1/2')|616.02|(C/U)|101200
101.205|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA N° 5  40-60mm (2')|711.86|(C/U)|101200
101.206|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA N° 6  50-70mm|1363.8|(C/U)|101200
101.207|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA N° 7  60-80mm|1596.64|(C/U)|101200
101.208|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA N° 8  70-90mm|1692.78|(C/U)|101200
101.209|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA N° 9  80-100mm|1770.26|(C/U)|101200
101.210|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA N°10  90-110mm|1998.36|(C/U)|101200
101.211|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA Nº11  110-130mm|3152.8|(C/U)|101200
101.212|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA Nº12  120-140mm|3152.8|(C/U)|101200
101.213|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA Nº18  130-150mm|3480.7|(C/U)|101200
101.214|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA Nº19  140-160mm|3480.9|(C/U)|101200
101.215|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA Nº20  150-170mm|3719.06|(C/U)|101200
101.216|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA Nº21  160-180mm|3719.06|(C/U)|101200
101.217|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA Nº22  170-190mm|3719.06|(C/U)|101200
101.218|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA Nº23  180-200mm|1431.9588|(C/U)|101200
101.219|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA Nº24  190-210mm|3719.06|(C/U)|101200
101.300|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA U-BOLT 1/4' P/CAÑO 1/2' C/ACC.|509.12|(C/U)|101300
101.301|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA U-BOLT 1/4' P/CAÑO 3/4' C/ACC.|509.48|(C/U)|101300
101.302|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA U-BOLT 1/4' P/CAÑO 1' C/ACC.|119.7562|(C/U)|101300
101.303|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA U-BOLT 1/4' P/CAÑO 1.1/4' C/ACC.|583.1|(C/U)|101300
101.304|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA U-BOLT 1/4' P/CAÑO 1.1/2' C/ACC.|587.16|(C/U)|101300
101.305|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA U-BOLT 1/4' P/CAÑO 2' C/ACC.|709.34|(C/U)|101300
101.306|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA U-BOLT 1/4' P/CAÑO 2.1/2' C/ACC.|761.42|(C/U)|101300
101.307|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA U-BOLT 1/4' P/CAÑO 3' C/ACC.|854.5|(C/U)|101300
101.308|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA U-BOLT 1/4' P/CAÑO 4' C/ACC.|985.5|(C/U)|101300
101.309|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA U-BOLT 1/4' P/CAÑO 6' C/ACC.|1404.12|(C/U)|101300
101.400|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA PERFECTO B1 (8-10mm)|561.58|(C/U)|101400
101.401|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA PERFECTO B2 (10-12mm)|609.38|(C/U)|101400
101.402|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA PERFECTO B3 (12-14mm)|631.44|(C/U)|101400
101.403|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA PERFECTO B4 (14-16mm)|631.44|(C/U)|101400
101.404|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA CREMALLERA PERFECTO B5 (15-18mm)|631.44|(C/U)|101400
101.500|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA EUROPEA A (8.5-10mm)|345.02|(C/U)|101500
101.501|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA EUROPEA B (9.5-11.5mm)|334.32|(C/U)|101500
101.502|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA EUROPEA C (11-14mm)|396.28|(C/U)|101500
101.503|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA EUROPEA D (13-17mm)|410.96|(C/U)|101500
101.504|SANITARIOS|01|ABRAZADERAS|001|ABRAZADERA EUROPEA MANGUERA GAS 12-17mm|455.2|(C/U)|101500
102.100|SANITARIOS|01|ACCESORIOS P/BAÑO LOZA|002|JABONERA LOZA CHICA COMPACTO (ABE1E)|12324.92|(C/U)|102100
102.101|SANITARIOS|01|ACCESORIOS P/BAÑO LOZA|002|JABONERA LOZA GRANDE COMPACTO (ABE2E)|15229.22|(C/U)|102101
102.102|SANITARIOS|01|ACCESORIOS P/BAÑO LOZA|002|PERCHA LOZA DOBLE COMPACTO (APE4E)|8286.32|(C/U)|102102
102.103|SANITARIOS|01|ACCESORIOS P/BAÑO LOZA|002|PERCHA LOZA SIMPLE COMPACTO (APE3E)|7652.8|(C/U)|102103
102.104|SANITARIOS|01|ACCESORIOS P/BAÑO LOZA|002|PORTA ROLLO BAÑO LOZA COMPACTO (ALE1E)|20754.38|(C/U)|102104
102.105|SANITARIOS|01|ACCESORIOS P/BAÑO LOZA|002|PORTA VASO LOZA COMPACTO (AVE2E)|17249.3|(C/U)|102105
102.106|SANITARIOS|01|ACCESORIOS P/BAÑO LOZA|002|TOALLERO LOZA INTEGRAL COMPACTO (ATE8E)|18247.76|(C/U)|102106
102.111|SANITARIOS|01|ACCESORIOS P/BAÑO LOZA|002|JUEGO 7 PIEZAS LOZA COMPACTO (AJE7E)|135492.58|(C/U)|102111
102.120|SANITARIOS|01|ACCESORIOS P/BAÑO LOZA|002|JUEGO 5 PIEZAS LOZA TRAFUL (AJD5E)|89663.8|(C/U)|102120
102.130|SANITARIOS|01|ACCESORIOS P/BAÑO LOZA|002|JUEGO 5 PIEZAS LOZA BLANCO 'PRINGLES'|49883.78|(C/U)|102130
102.131|SANITARIOS|01|ACCESORIOS P/BAÑO LOZA|002|JUEGO 8 PIEZAS LOZA BLANCO 'PRINGLES'|67978.74|(C/U)|102131
102.310|SANITARIOS|01|ACCESORIOS P/BAÑO PLASTICOS|002A|TOALLERO PLASTICO CORTO|3328.5|(C/U)|102310
102.311|SANITARIOS|01|ACCESORIOS P/BAÑO PLASTICOS|002A|TOALLERO PLASTICO LARGO|3625.86|(C/U)|102310
102.320|SANITARIOS|01|ACCESORIOS P/BAÑO PLASTICOS|002A|TOALLERO PLASTICO EXTENSIBLE|2389.38|(C/U)|102320
102.321|SANITARIOS|01|ACCESORIOS P/BAÑO PLASTICOS|002A|TOALLERO PLASTICO EXTENSIBLE BEIGE|166.0166|(C/U)|102320
102.330|SANITARIOS|01|ACCESORIOS P/BAÑO PLASTICOS|002A|JABONERA PLASTICA BLANCA|2192.72|(C/U)|102330
102.340|SANITARIOS|01|ACCESORIOS P/BAÑO PLASTICOS|002A|PORTA CEPILLO Y VASO PLASTICO|2192.72|(C/U)|102340
102.350|SANITARIOS|01|ACCESORIOS P/BAÑO PLASTICOS|002A|PORTA DENTIFRICO PLASTICO BLANCO MULTIUSO|3546.66|(C/U)|102350
102.360|SANITARIOS|01|ACCESORIOS P/BAÑO PLASTICOS|002A|PERCHERO SIMPLE PLASTICO|1035.14|(C/U)|102360
102.370|SANITARIOS|01|ACCESORIOS P/BAÑO PLASTICOS|002A|PERCHERO DOBLE PLASTICO|1082.4|(C/U)|102370
102.380|SANITARIOS|01|ACCESORIOS P/BAÑO PLASTICOS|002A|PERCHERO TRIPLE PLASTICO|2884.6|(C/U)|102380
102.390|SANITARIOS|01|ACCESORIOS P/BAÑO PLASTICOS|002A|TOALLERO ARO CHICO PLASTICO|2419.94|(C/U)|102390
102.400|SANITARIOS|01|ACCESORIOS P/BAÑO PLASTICOS|002A|PORTA ROLLO BAÑO PLASTICO SOPLADO|572.25|(C/U)|102400
102.420|SANITARIOS|01|ACCESORIOS P/BAÑO PLASTICOS|002A|PORTA ROLLO BAÑO PLASTICO INYECTADO|549|(C/U)|102420
102.430|SANITARIOS|01|ACCESORIOS P/BAÑO PLASTICOS|002A|PORTA ROLLO COCINA PLASTICO|2349.96|(C/U)|102430
102.440|SANITARIOS|01|ACCESORIOS P/BAÑO PLASTICOS|002A|PORTA ROLLO BAÑO PLASTICO EXTERIOR|2419.94|(C/U)|102440
102.450|SANITARIOS|01|ACCESORIOS P/BAÑO PLASTICOS|002A|JUEGO 7 PIEZAS PLASTICO|12863.58|(C/U)|102450
102.710|SANITARIOS|01|ACCESORIOS P/BAÑO BRONCE|002B|JUEGO 5 PIEZAS BRONCE CROMO|36513.86|(C/U)|102720
102.715|SANITARIOS|01|ACCESORIOS P/BAÑO BRONCE|002B|JUEGO 6 PIEZAS BRONCE CROMO|43398.58|(C/U)|102730
102.720|SANITARIOS|01|ACCESORIOS P/BAÑO BRONCE|002B|JUEGO 7 PIEZAS BRONCE CROMO|52807.68|(C/U)|102720
102.740|SANITARIOS|01|ACCESORIOS P/BAÑO BRONCE|002B|JUEGO 6 PIEZAS BRONCE CROMO IMPORTADO|70874.24|(C/U)|102740
102.750|SANITARIOS|01|ACCESORIOS P/BAÑO BRONCE|002B|JUEGO 7 PIEZAS BRONCE CROMO IMPORTADO|32738.16|(C/U)|102750
102.760|SANITARIOS|01|ACCESORIOS P/BAÑO BRONCE|002B|TOALLERO ARO BRONCE CROMO|12164.4|(C/U)|102760
102.770|SANITARIOS|01|ACCESORIOS P/BAÑO BRONCE|002B|TOALLERO BRONCE CROMO BARRAL 45 Ctm|16809.9|(C/U)|102770
102.772|SANITARIOS|01|ACCESORIOS P/BAÑO BRONCE|002B|TOALLERO DOBLE BRONCE CROMO|72577.5|(C/U)|102772
102.773|SANITARIOS|01|ACCESORIOS P/BAÑO BRONCE|002B|TOALLERO TRIPLE BRONCE CROMO|139450.14|(C/U)|102773
102.780|SANITARIOS|01|ACCESORIOS P/BAÑO BRONCE|002B|JABONERA BRONCE CROMO MACIZA|11899.14|(C/U)|102780
102.790|SANITARIOS|01|ACCESORIOS P/BAÑO BRONCE|002B|JABONERA BRONCE CROMO ACRILICA|9945.8|(C/U)|102790
102.800|SANITARIOS|01|ACCESORIOS P/BAÑO BRONCE|002B|PERCHA BRONCE CROMO-CROMO|8404.94|(C/U)|102800
102.810|SANITARIOS|01|ACCESORIOS P/BAÑO BRONCE|002B|PORTA ROLLO BAÑO BRONCE CROMO-CROMO|9698.74|(C/U)|102810
102.815|SANITARIOS|01|ACCESORIOS P/BAÑO BRONCE|002B|PORTA CEPILLO MACIZO|20873.74|(C/U)|102815
102.820|SANITARIOS|01|ACCESORIOS P/BAÑO BRONCE|002B|PORTA VASO BRONCE CROMO ACRILICO|9124.5|(C/U)|102820
102.910|SANITARIOS|01|ACCESORIOS P/BAÑO BRONCE|002B|JABONERA ENREJADA CHICA|26732.72|(C/U)|102910
102.912|SANITARIOS|01|ACCESORIOS P/BAÑO BRONCE|002B|JABONERA ENREJADA GRANDE|5227.82|(C/U)|102910
102.930|SANITARIOS|01|ACCESORIOS P/BAÑO BRONCE|002B|ESQUINERO ENREJADO CHICO|98355.08|(C/U)|102930
102.510|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|PERCHITAS CUELGATAZA BLANCA x 6 u.|1161.74|BLISTER|102510
102.520|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|MINI PERCHA BLANCA x 6 u.|1050.8|BLISTER|102520
102.530|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|PERCHA CUADRADA COLORES SURTIDOS x 16 u.|6990.64|BLISTER|102530
102.531|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|PERCHA CUADRADA BLANCA x 16 u.|6165.58|BLISTER|102530
102.532|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|PERCHA CUADRADA DECORADA x 16 u.|8343.16|BLISTER|102530
102.540|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|PERCHA OVAL BLANCA x 16 u.|6990.64|BLISTER|102540
102.550|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|TOPE ADHESIVO RECTANGULAR BLANCO x 12 u.|4995.72|BLISTER|102550
102.551|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|TOPE ADHESIVO RECTANGULAR BEIGE x 12 u.|4995.72|BLISTER|102550
102.552|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|TOPE ADHESIVO RECTANGULAR MADERA x 12 u.|5730.88|BLISTER|102550
102.560|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|TOPE ADHESIVO REDONDO BLANCO x 12 u.|4633.42|BLISTER|102560
102.561|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|TOPE ADHESIVO REDONDO BEIGE x 12 u.|4633.42|BLISTER|102560
102.562|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|TOPE ADHESIVO REDONDO MADERA x 12 u.|5409.02|BLISTER|102560
102.570|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|PERCHA AUTOADHESIVA CON 1 PITON  (2 u.)|1263.5|BLISTER|102570
102.580|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|PERCHA AUTOADHESIVA CON 2 PITONES|1151.16|(C/U)|102570
102.590|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|PERCHA AUTOADHESIVA CON 3 PITONES|1411.74|(C/U)|102570
102.600|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|PERCHA AUTOADHESIVA SOPAPA C/PITON 24 u.|6523.68|BOLSA|102600
102.610|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|TOPE FIELTRO RECTANGULAR 3 x 2.5 cm x 9 u.|1031.22|BLISTER|102610
102.620|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|TOPE FIELTRO REDONDO 2.5 cm x 12 u.|1179.44|BLISTER|102620
102.630|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|TOPE FIELTRO RECTANGULAR 11 X 9 cm|1141.94|BLISTER|102630
102.631|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|TOPE FIELTRO RECTANGULAR  50 x 9 cm|3868.74|(C/U)|102630
102.640|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|ZOCALO AUTOADHESIVO BLANCO|1389.76|(C/U)|102640
102.641|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|ZOCALO AUTOADHESIVO GRIS|1389.76|(C/U)|102640
102.642|SANITARIOS|01|ACCESORIOS AUTOADHESIVOS|002C|ZOCALO AUTOADHESIVO MARRON|1389.76|(C/U)|102640
103.100|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE 1/2' SIMIL DUKE PROFESIONAL|1313.36|(C/U)|103300
103.101|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE 3/4' SIMIL DUKE PROFESIONAL|1514.46|(C/U)|103300
103.102|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE  1' SIMIL DUKE PROFESIONAL|2741.66|(C/U)|103300
103.200|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE 1/2' SUPER|4269.32|(C/U)|103200
103.201|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE 3/4' SUPER|6207.46|(C/U)|103200
103.202|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE  1' SUPER|8346.52|(C/U)|103200
103.203|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE 1.1/4' SUPER|10433.16|(C/U)|103200
103.204|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE 1.1/2' SUPER|13550.28|(C/U)|103200
103.205|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE  2' SUPER|18729.72|(C/U)|103200
103.206|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE  2.1/2' SUPER|40917.6|(C/U)|103200
103.207|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE  3' SUPER|53994.9|(C/U)|103200
103.208|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE  4' SUPER|72310.88|(C/U)|103200
103.209|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE  6' SUPER|169861.4|(C/U)|103200
103.210|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE  8' SUPER|504047.54|(C/U)|103200
103.300|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE 1/2' (DUKE) PROFESIONAL|2215.52|(C/U)|103300
103.301|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE 3/4' (DUKE) PROFESIONAL|2738.74|(C/U)|103300
103.302|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE  1' (DUKE) STANDARD|3784.68|(C/U)|103300
103.303|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE 1.1/4' (DUKE)   STANDARD|9468.14|(C/U)|103300
103.304|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE 1.1/2' (DUKE)  STANDARD|11757.5|(C/U)|103300
103.305|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO DE  2' (DUKE)  STANDARD|14525.42|(C/U)|103300
103.310|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO PROF C/TRABA MEC CODO 1/2 'DUKE'|2658.7|(C/U)|103310
103.311|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO PROF C/TRABA MEC CODO 3/4 'DUKE'|3286.98|(C/U)|103310
103.312|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO PROF C/TRABA MEC LARGO 1/2 'DUKE'|2558.84|(C/U)|103312
103.313|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO PROF C/TRABA MEC LARGO 3/4 'DUKE'|3162.86|(C/U)|103312
103.314|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO PROF C/TRABA MEC TEE 1/2 'DUKE'|3777.16|(C/U)|103314
103.315|SANITARIOS|01|ACOPLES COMPRESION|012|ACOPLE RAPIDO PROF C/TRABA MEC TEE 3/4 'DUKE'|4249.56|(C/U)|103314
104.090|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|ANODO MAGNESIO FIJO 435 mm|16662.94|(C/U)|104100
104.100|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|ANODO MAGNESIO FIJO 500 mm ( 50/60 Lts )|14536.28|(C/U)|104100
104.101|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|ANODO MAGNESIO FIJO 650 mm ( 75 Lts. )|22872.46|(C/U)|104100
104.102|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|ANODO MAGNESIO FIJO 750 mm ( 85 Lts.)|19419.5|(C/U)|104100
104.103|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|ANODO MAGNESIO FIJO 975 mm (110/120 Lts.)|32142.06|(C/U)|104100
104.105|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|ANODO MAGNESIO FIJO 1350 mm ( 130/150 Lts.)|42707.18|(C/U)|104100
104.106|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|ANODO MAGNESIO T/ELEC. 25 Ctm R/M 6x1 BRA-METL|14514.52|(C/U)|104100
104.107|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|ANODO MAGNESIO T/ELEC. 28 Ctm R/M 6x1 PHILCO/RAM|9617.58|(C/U)|104107
104.108|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|ANODO MAGNESIO T/ELEC. 28 Cmt R/M 5x0.8 SEÑORIAL|9617.58|(C/U)|104108
104.109|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|ANODO MAGNESIO T/ELEC. 45 Ctm R/M 6x1 LONGVIE|20404.12|(C/U)|104108
104.110|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|ANODO TERMO SOLAR 200/280 Y 360 Lts. 300mm|17687.7|(C/U)|104110
104.200|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|ANODO MAGNESIO ARTICULADO 410mm. 2 Ele 50/60 Lts|15276.32|(C/U)|104200
104.201|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|ANODO MAGNESIO ARTICULADO 650mm. 3 Ele.75/80Lts|23401.14|(C/U)|104200
104.202|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|ANODO MAGNESIO ARTICULADO 950mm. 4 Ele. 110 Lts|33379.12|(C/U)|104200
104.203|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|ANODO MAGNESIO ARTICULADO 120mm. 5 Ele 130/150 Lts|41828.08|(C/U)|104200
104.300|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|TUBO BAJADA PARA TERMOTANQUE 350 mm 50 lts|874.4|(C/U)|104300
104.301|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|TUBO BAJADA PARA TERMOTANQUE 570 mm 60/75 lts|945.56|(C/U)|104300
104.302|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|TUBO BAJADA PARA TERMOTANQUE 890 mm 85/110 lts|1126.26|(C/U)|104300
104.303|SANITARIOS|01|ANODOS Y TUBO BAJADA P/TERMO|012A|TUBO BAJADA PARA TERMOTANQUE 1300 mm 120/150 lts|1279.1|(C/U)|104300
106.100|SANITARIOS|01|ALARGUE P/ VASTAGOS|012D|ALARGUE VASTAGO CORTO H - FINO / M - FINO|3056.4|(C/U)|106100
106.101|SANITARIOS|01|ALARGUE P/ VASTAGOS|012D|ALARGUE VASTAGO CORTO H - FINO / M - GRUESO|3056.4|(C/U)|106100
106.102|SANITARIOS|01|ALARGUE P/ VASTAGOS|012D|ALARGUE VASTAGO CORTO H - FINO / M - CUADRADO|3056.4|(C/U)|106100
106.103|SANITARIOS|01|ALARGUE P/ VASTAGOS|012D|ALARGUE VASTAGO CORTO H - GRUESO / M - FINO|3056.4|(C/U)|106100
106.104|SANITARIOS|01|ALARGUE P/ VASTAGOS|012D|ALARGUE VASTAGO CORTO H - GRUESO / M - GRUESO|3056.4|(C/U)|106100
106.105|SANITARIOS|01|ALARGUE P/ VASTAGOS|012D|ALARGUE VASTAGO CORTO H - GRUESO / M -CUADRADO|3056.4|(C/U)|106100
106.106|SANITARIOS|01|ALARGUE P/ VASTAGOS|012D|ALARGUE VASTAGO CORTO H - CUADRADO / M - FINO|3056.4|(C/U)|106100
106.107|SANITARIOS|01|ALARGUE P/ VASTAGOS|012D|ALARGUE VASTAGO CORTO H - CUADRADO / M -GRUESO|3056.4|(C/U)|106100
